Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Toward Quantum Circuit Execution Success Estimation via&#xa0;Graph Neural Network-Based Prediction,Reversible Computation,,,,10.1007/978-3-032-30839-9_9,Antonio TudiscoDeborah VolpeMariagrazia GrazianoGiovanna Turvani,2026,https://link.springer.com/chapter/10.1007/978-3-032-30839-9_9,Conference paper
LLM-Based Semantic Layers: Connecting Model-Driven Engineering and Data Warehouses,"The 3rd International Conference on Artificial Intelligence and Smart Applications (AISA’25), Volume 1: Artificial Intelligence, IoT, and Smart Applications",,,,10.1007/978-3-032-18716-1_11,Ibtissam ArrassenYoussef Ben AmarMohammed Erramdani,2026,https://link.springer.com/chapter/10.1007/978-3-032-18716-1_11,Conference paper
Programming Language Translation: A Comprehensive Review of Techniques and Applications,Data Science and Exploration in Artificial Intelligence,,,,10.1007/978-3-032-19321-6_34,S. B. ChandiniA. B. RajendraMohammed Muddasir,2026,https://link.springer.com/chapter/10.1007/978-3-032-19321-6_34,Conference paper
Quantum Convolutional Neural Networks with&#xa0;Residual Learning: Advancing Quantum Model Architectures,"Computer Vision, Pattern Recognition, Image Processing, and Graphics",,,,10.1007/978-3-032-08511-5_33,Meghanshu VermaKrishna AroraPiyush KumarKrishiv TrivediJyoti YadavSumit Kumar Pandey,2026,https://link.springer.com/chapter/10.1007/978-3-032-08511-5_33,Conference paper
Jadex V: Bridging Intelligent Agents and Distributed Systems,Agents and Multi-Agent Systems Development,,,,10.1007/978-3-032-01082-7_3,Lars BraubachKai JanderAlexander Pokahr,2026,https://link.springer.com/chapter/10.1007/978-3-032-01082-7_3,Chapter
Reaktor: Go as&#xa0;a&#xa0;First-Class Citizen for&#xa0;Client-Side Web Development Using WebAssembly,Web Engineering,,,,10.1007/978-3-032-29372-5_12,Arne VogelMoritz Constantin TietzeRüdiger Kapitza,2026,https://link.springer.com/chapter/10.1007/978-3-032-29372-5_12,Conference paper
Building Hybrid Quantum–Classical Computing Ecosystems: A Survey,Frontiers in Industrial Engineering. Purdue Quantum AI,,,,10.1007/978-981-95-7829-0_13,Dhanvi BharadwajYuewen HouAlexander KnapenGino KwunNikolai ZhitkovGokul Subramanian Ravi,2026,https://link.springer.com/chapter/10.1007/978-981-95-7829-0_13,Conference paper
Error-Tolerant Quantum State Discrimination: Optimization and Quantum Circuit Synthesis,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-032-22749-2_22,Chien-Kai MaBo-Hung ChenTian-Fu ChenDah-Wei ChiouJie-Hong R. Jiang,2026,https://link.springer.com/chapter/10.1007/978-3-032-22749-2_22,Conference paper
Tensor Probabilistic Model Checking of&#xa0;Finite-Horizon Markov Chains,Computer Aided Verification,,,,10.1007/978-3-032-32537-2_24,Jianlin LiNick GuoPeter YeYizhou Zhang,2026,https://link.springer.com/chapter/10.1007/978-3-032-32537-2_24,Conference paper
"Quantum Artificial Intelligence: Reinforcement Learning, Memory Models, and&#xa0;Self-programming Architectures",Frontiers in Industrial Engineering. Purdue Quantum AI,,,,10.1007/978-981-95-7829-0_1,Samuel Yen-Chi Chen,2026,https://link.springer.com/chapter/10.1007/978-981-95-7829-0_1,Conference paper
On Encoding Big Knowledge Graphs as Quantum States and&#xa0;on Running Grover’s Algorithm,Knowledge Graphs,,,,10.1007/978-981-95-5009-8_37,Giorgos TheodorakisMichalis TouloupakisYannis Tzitzikas,2026,https://link.springer.com/chapter/10.1007/978-981-95-5009-8_37,Conference paper
The Future of Quantum Operations in Enterprises,Quantum Ops,,,,10.1007/978-3-032-10775-6_10,Varun Awasthi,2026,https://link.springer.com/chapter/10.1007/978-3-032-10775-6_10,Chapter
OpenMP-Q: Quantum Task Offloading in&#xa0;OpenMP,OpenMP: Balancing Productivity and Performance Portability,,,,10.1007/978-3-032-06343-4_6,Swastik MittalAtulya MaheshFrank Mueller,2026,https://link.springer.com/chapter/10.1007/978-3-032-06343-4_6,Conference paper
Quantum Clustering for Classification of DNA Sequences,Innovative Perspectives on Computational Intelligence and Data Science,,,,10.1007/978-3-032-12481-4_11,Vasile Vancea,2026,https://link.springer.com/chapter/10.1007/978-3-032-12481-4_11,Conference paper
Solving Capacitated Vehicle Routing Problem with&#xa0;Equal Demand Using Quantum Approximate Optimization Algorithm on&#xa0;Superconducting Quantum Computer,Soft Computing Models in Industrial and Environmental Applications,,,,10.1007/978-3-032-29254-4_35,Miłosz BiałczakDominik NikrewiczMariusz Uchroński,2026,https://link.springer.com/chapter/10.1007/978-3-032-29254-4_35,Conference paper
On the Development Platforms and&#xa0;Services for Quantum Machine Learning: A Comparative Study,"Artificial Intelligence, Cybersecurity and Game Design",,,,10.1007/978-981-95-6746-1_7,C. AishwaryaM. VenkatesanP. Prabhavathy,2026,https://link.springer.com/chapter/10.1007/978-981-95-6746-1_7,Conference paper
Quantum Linear System Algorithms: Iterative Methods,Quantum Computing for Engineers,,,,10.1007/978-3-032-03325-3_31,Osama M. RaisuddinSuvranu De,2026,https://link.springer.com/chapter/10.1007/978-3-032-03325-3_31,Chapter
Modeling quantum volume using randomized benchmarking of Room-Temperature NV center quantum registers,npj Quantum Information,,,,10.1038/s41534-025-01164-0,Tom JägerMinSik KwonMax KellerRouven MaierNicholas BronnRegina FinsterhoelzlGuido BurkardLeon BüttnerRebekka EberleDaniel HähnelVadim VorobyovJörg Wrachtrup,2025,https://link.springer.com/article/10.1038/s41534-025-01164-0,Article
Information Flow Security Certification for SPARK Programs,Data and Applications Security and Privacy XXXIV,,,,10.1007/978-3-030-49669-2_8,Sandip GhosalR. K. Shyamasundar,2020,https://link.springer.com/chapter/10.1007/978-3-030-49669-2_8,Conference paper
Shallow entangled circuits for quantum time series prediction on IBM devices,Scientific Reports,,,,10.1038/s41598-025-28512-6,Mostafizur Rahaman LaskarRicha Goel,2025,https://link.springer.com/article/10.1038/s41598-025-28512-6,Article
Preserving provability over GPU program optimizations with annotation-aware transformations,Formal Methods in System Design,,,,10.1007/s10703-025-00480-7,Ömer ŞakarMohsen SafariMarieke HuismanAnton Wijs,2025,https://link.springer.com/article/10.1007/s10703-025-00480-7,Article
FOTV: A Generic Device Offloading Framework for OpenMP,OpenMP: Enabling Massive Node-Level Parallelism,,,,10.1007/978-3-030-85262-7_12,Jose Luis VazquezPablo Sanchez,2021,https://link.springer.com/chapter/10.1007/978-3-030-85262-7_12,Conference paper
Controlled gate networks: theory and application to eigenvalue estimation,The European Physical Journal A,,,,10.1140/epja/s10050-025-01750-y,Max Bee-LindgrenZhengrong QianMatthew DeCrossNatalie C. BrownChristopher N. GilbrethJacob WatkinsXilin ZhangDean Lee,2025,https://link.springer.com/article/10.1140/epja/s10050-025-01750-y,Article
Quantum Chebyshev probabilistic models for fragmentation functions,Communications Physics,,,,10.1038/s42005-025-02361-1,Jorge J. Martínez de LejarzaHsin-Yu WuOleksandr KyriienkoGermán RodrigoMichele Grossi,2025,https://link.springer.com/article/10.1038/s42005-025-02361-1,Article
A hybrid spiking neural network - quantum framework for spatio-temporal data classification: a case study on EEG data,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-025-00443-1,Ravi Kumar JhaNikola KasabovSaugat BhattacharyyaDamien CoyleGirijesh Prasad,2025,https://link.springer.com/article/10.1140/epjqt/s40507-025-00443-1,Article
Dynamical mean field theory for real materials on a quantum computer,npj Computational Materials,,,,10.1038/s41524-025-01772-6,Johannes SeliskoMaximilian AmslerChristopher WeverYukio KawashimaGeorgy SamsonidzeRukhsan Ul HaqFrancesco TacchinoIvano TavernelliThomas Eckl,2025,https://link.springer.com/article/10.1038/s41524-025-01772-6,Article
Fast gradient-free optimization of excitations in variational quantum eigensolvers,Communications Physics,,,,10.1038/s42005-025-02375-9,Jonas JägerThierry N. KaldenbachMax HaasErik Schultheis,2025,https://link.springer.com/article/10.1038/s42005-025-02375-9,Article
Transpiling Python to Rust for Optimized Performance,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-030-60939-9_9,Henri LunnikiviKai JylkkäTimo Hämäläinen,2020,https://link.springer.com/chapter/10.1007/978-3-030-60939-9_9,Conference paper
Study on quantum thermalization from thermal initial states in a superconducting quantum computer,Scientific Reports,,,,10.1038/s41598-025-19553-y,Marc Espinosa EdoLian-Ao Wu,2025,https://link.springer.com/article/10.1038/s41598-025-19553-y,Article
Stacking the odds: full-stack quantum system design space exploration,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-025-00413-7,Hila SafiMedina BandicChristoph NiedermeierCarmen G. AlmudeverSebastian FeldWolfgang Mauerer,2025,https://link.springer.com/article/10.1140/epjqt/s40507-025-00413-7,Article
A Review of Quantum Scientific Computing Algorithms Relevant to Computational Mechanics,Archives of Computational Methods in Engineering,,,,10.1007/s11831-025-10321-9,Osama Muhammad RaisuddinSuvranu De,2025,https://link.springer.com/article/10.1007/s11831-025-10321-9,Article
A Methodology for Efficient Tile Size Selection for Affine Loop Kernels,International Journal of Parallel Programming,,,,10.1007/s10766-022-00734-5,Vasilios KelefourasKarim DjemameGeorgios KeramidasNikolaos Voros,2022,https://link.springer.com/article/10.1007/s10766-022-00734-5,Article
Evolution of Entanglement Witness of Dicke State under Noise and Error Mitigation,International Journal of Theoretical Physics,,,,10.1007/s10773-025-06107-1,Tomis PrajapatiHarsh MehtaShreya BanerjeePrasanta K. PanigrahiV. Narayanan,2025,https://link.springer.com/article/10.1007/s10773-025-06107-1,Article
Reducing CNOT count in quantum Fourier transform for the linear nearest-neighbor architecture,Scientific Reports,,,,10.1038/s41598-023-35625-3,Byeongyong ParkDoyeol Ahn,2023,https://link.springer.com/article/10.1038/s41598-023-35625-3,Article
ExQUAL: an explainable quantum machine learning classifier,Applied Intelligence,,,,10.1007/s10489-025-06732-7,Karuna KadianSunita GarhwalAjay Kumar,2025,https://link.springer.com/article/10.1007/s10489-025-06732-7,Article
A practical applicable quantum–classical hybrid ant colony algorithm for the NISQ era,Quantum Information Processing,,,,10.1007/s11128-025-04895-3,Mohan WuQian QiuLiang ZhangYin XuQichun SunXiaogang LiDa-Chuang LiHua Xu,2025,https://link.springer.com/article/10.1007/s11128-025-04895-3,Article
Digitized counterdiabatic quantum optimization for bin packing problem,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-025-00402-w,Ruoqian XuSebastián V. RomeroJialiang TangYue BanXi Chen,2025,https://link.springer.com/article/10.1140/epjqt/s40507-025-00402-w,Article
Quantum enhanced stratification of breast cancer: exploring quantum expressivity for real omics data,Quantum Machine Intelligence,,,,10.1007/s42484-025-00289-x,Valeria RepettoElia Giuseppe CeroniGiuseppe BuonaiutoRomina D’Aurizio,2025,https://link.springer.com/article/10.1007/s42484-025-00289-x,Article
Multi-controlled single-qubit unitary gates based on the quantum Fourier transform and deep decomposition,The Journal of Supercomputing,,,,10.1007/s11227-025-07684-y,Vladimir V. Arsoski,2025,https://link.springer.com/article/10.1007/s11227-025-07684-y,Article
Minimal state-preparation times for silicon spin qubits,npj Quantum Information,,,,10.1038/s41534-025-01027-8,Christopher K. LongNicholas J. MayhallSophia E. EconomouEdwin BarnesCrispin H. W. BarnesFrederico MartinsDavid R. M. Arvidsson-ShukurNormann Mertig,2025,https://link.springer.com/article/10.1038/s41534-025-01027-8,Article
Qubit mapping: the adaptive divide-and-conquer approach,Quantum Information Processing,,,,10.1007/s11128-025-04815-5,Yunqi HuangXiangzhen ZhouFanxu MengSanjiang Li,2025,https://link.springer.com/article/10.1007/s11128-025-04815-5,Article
SAVI Space—combinatorial encoding of the billion-size synthetically accessible virtual inventory,Scientific Data,,,,10.1038/s41597-025-05384-z,Malte KornPhilip JudsonRaphael KleinChristian LemmenMarc C. NicklausMatthias Rarey,2025,https://link.springer.com/article/10.1038/s41597-025-05384-z,Article
heimdallr: Improving Compile Time Correctness Checking for Message Passing with Rust,High Performance Computing,,,,10.1007/978-3-030-90539-2_13,Michael BleselMichael KuhnJannek Squar,2021,https://link.springer.com/chapter/10.1007/978-3-030-90539-2_13,Conference paper
Recovery&#xa0;of gas waste&#xa0;from the petroleum industry: a review,Environmental Chemistry Letters,,,,10.1007/s10311-021-01345-1,Ftwi Y. HagosAbd Rashid Abd AzizEzrann Zharif ZainalM. MofijurShams Forruque Ahmed,2021,https://link.springer.com/article/10.1007/s10311-021-01345-1,Article
Efficient quantum circuit compilation for near-term quantum advantage,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-025-00368-9,Yuchen GuoShuo Yang,2025,https://link.springer.com/article/10.1140/epjqt/s40507-025-00368-9,Article
Tornado: Automatic Generation of&#xa0;Probing-Secure Masked Bitsliced Implementations,Advances in Cryptology – EUROCRYPT 2020,,,,10.1007/978-3-030-45727-3_11,Sonia BelaïdPierre-Évariste DagandDarius MercadierMatthieu RivainRaphaël Wintersdorff,2020,https://link.springer.com/chapter/10.1007/978-3-030-45727-3_11,Conference paper
"On the Interactions of Molybdenum and Graphite, a Promising Material System for Microreactors",JOM,,,,10.1007/s11837-021-04876-8,E. KardoulakiT. J. NizolekE. P. LutherM. Swartz,2021,https://link.springer.com/article/10.1007/s11837-021-04876-8,Article
INSPIRE: The Entry Point to Europe’s Big Geospatial Data Infrastructure,Handbook of Big Geospatial Data,,,,10.1007/978-3-030-55462-0_24,Marco MinghiniVlado CetlAlexander KotsevRobert TomasMichael Lutz,2021,https://link.springer.com/chapter/10.1007/978-3-030-55462-0_24,Chapter
Transition technologies towards 6G networks,EURASIP Journal on Wireless Communications and Networking,,,,10.1186/s13638-021-01973-9,Thiago R. RaddoSimon RommelBruno CimoliChris VagionasDiego Perez-GalachoEvangelos PikasisEvangelos GrivasKonstantinos NtontinMichael KatsikisDimitrios KritharidisEugenio RuggeriIzabela SpaleniakMykhaylo DubovDimitrios KlonidisGeorge KalfasSalvador SalesNikos PlerosIdelfonso Tafur Monroy,2021,https://link.springer.com/article/10.1186/s13638-021-01973-9,Article
Effect of Combined Supplementary Cementitious Materials on the Fresh and Mechanical Properties of Eco-Efficient Self-Compacting Concrete,Arabian Journal for Science and Engineering,,,,10.1007/s13369-021-05656-x,Sufian KamaruddinWan Inn GohNur Anis Najwa Abdul MutalibAshfaque Ahmed JhatialNoridah MohamadAmirul Faiz Rahman,2021,https://link.springer.com/article/10.1007/s13369-021-05656-x,Article
A coherent approach to quantum-classical optimization,Communications Physics,,,,10.1038/s42005-025-02111-3,Andrés N. CálizJordi RiuJosep BoschPau TorrenteJose MirallesArnau Riera,2025,https://link.springer.com/article/10.1038/s42005-025-02111-3,Article
sBotics - Gamified Framework for Educational Robotics,Journal of Intelligent & Robotic Systems,,,,10.1007/s10846-021-01364-8,Lucas Moura do NascimentoDavi Souto NeriThiago do Nascimento FerreiraFrancinaldo de Almeida PereiraErika Akemi Yanaguibashi AlbuquerqueLuiz Marcos Garcia GonçalvesSarah Thomaz de Lima Sá,2021,https://link.springer.com/article/10.1007/s10846-021-01364-8,Article
Technical Debt Management and Energy Consumption Evaluation in Implantable Medical Devices: The SDK4ED Approach,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-030-60939-9_25,Charalampos MarantosAngeliki-Agathi TsintziraLazaros PapadopoulosApostolos AmpatzoglouAlexander ChatzigeorgiouDimitrios Soudris,2020,https://link.springer.com/chapter/10.1007/978-3-030-60939-9_25,Conference paper
FEX – A Feature Extractor for Real-Time IDS,Information Security,,,,10.1007/978-3-030-91356-4_12,Andreas SchaadDominik Binder,2021,https://link.springer.com/chapter/10.1007/978-3-030-91356-4_12,Conference paper
Science objectives of the Einstein Probe mission,"Science China Physics, Mechanics & Astronomy",,,,10.1007/s11433-024-2600-3,Weimin YuanLixin DaiHua FengChichuan JinPeter JonkerErik KuulkersYuan LiuKirpal NandraPaul O’BrienLuigi PiroArne RauNanda ReaJeremy SandersLian TaoJunfeng WangXuefeng WuBing ZhangShuangnan ZhangShunke AiJohannes BuchnerEsra BulbulHechao ChenMinghua ChenYong ChenYu-Peng ChenAlexis ColeiroFrancesco Coti ZelatiZigao DaiXilong FanZhou FanSusanne FriedrichHe GaoChong GeMingyu GeJinjun GengGiancarlo GhirlandaGiulia GianfagnaLijun GouSébastien GuillotXian HouJingwei HuYongfeng HuangLong JiShumei JiaS. KomossaAlbert K. H. KongLin LanAn LiAng LiChengkui LiDongyue LiJian LiZhaosheng LiZhixing LingAng LiuJinzhong LiuLiangduan LiuZhu LiuJiawei LuoRuican MaPierre MaggiChandreyee MaitraAlessio MarinoStephen Chi-Yung NgHaiwu PanSurangkhana RukdeeRoberto SoriaHui SunPak-Hin Thomas TamAishwarya Linesh ThakurHui TianEleonora TrojaWei WangXiangyu WangYanan WangJunjie WeiSixiang WenJianfeng WuTing WuDi XiaoDong XuRenxin XuYanjun XuYu XuHaonan YangBei YouHeng YuYunwei YuBinbin ZhangChen ZhangGuobao ZhangLiang ZhangWenda ZhangYu ZhangPing ZhouZecheng Zou,2025,https://link.springer.com/article/10.1007/s11433-024-2600-3,Article
