Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Using Detailed Performance Analysis to Guide Optimization,Performance Analysis and Tuning for General Purpose Graphics Processing Units (GPGPU),,,,10.1007/978-3-031-01737-7_4,Hyesoon KimRichard VuducSara BaghsorkhiJee ChoiWen-mei Hwu,2012,https://link.springer.com/chapter/10.1007/978-3-031-01737-7_4,Chapter
TCP / IP Tricks,Network Hacks - Intensivkurs,,,,10.1007/978-3-642-24305-9_5,Bastian Ballmann,2012,https://link.springer.com/chapter/10.1007/978-3-642-24305-9_5,Chapter
A Certified Constraint Solver over Finite Domains,FM 2012: Formal Methods,,,,10.1007/978-3-642-32759-9_12,Matthieu CarlierCatherine DuboisArnaud Gotlieb,2012,https://link.springer.com/chapter/10.1007/978-3-642-32759-9_12,Conference paper
PartialRC: A Partial Recomputing Method for Efficient Fault Recovery on GPGPUs,Journal of Computer Science and Technology,,,,10.1007/s11390-012-1220-5,Xin-Hai XuXue-Jun YangJing-Ling XueYu-Fei LinYi-Song Lin,2012,https://link.springer.com/article/10.1007/s11390-012-1220-5,Article
Pattern-Independent Detection of Manual Collectives in MPI Programs,Euro-Par 2012 Parallel Processing,,,,10.1007/978-3-642-32820-6_5,Alexandru CalotoiuChristian SiebertFelix Wolf,2012,https://link.springer.com/chapter/10.1007/978-3-642-32820-6_5,Conference paper
Classification-Based Improvement of Application Robustness and Quality of Service in Probabilistic Computer Systems,Architecture of Computing Systems – ARCS 2012,,,,10.1007/978-3-642-28293-5_1,Andreas HeinigVincent J. MooneyFlorian SchmollPeter MarwedelKrishna PalemMichael Engel,2012,https://link.springer.com/chapter/10.1007/978-3-642-28293-5_1,Conference paper
Pause ’n’ Play: Formalizing Asynchronous C $^\sharp$,ECOOP 2012 – Object-Oriented Programming,,,,10.1007/978-3-642-31057-7_12,Gavin BiermanClaudio RussoGeoffrey MainlandErik MeijerMads Torgersen,2012,https://link.springer.com/chapter/10.1007/978-3-642-31057-7_12,Conference paper
Predicting Web Service Maintainability via Object-Oriented Metrics: A Statistics-Based Approach,Computational Science and Its Applications – ICCSA 2012,,,,10.1007/978-3-642-31128-4_3,José Luis Ordiales CosciaMarco CrassoCristian MateosAlejandro ZuninoSanjay Misra,2012,https://link.springer.com/chapter/10.1007/978-3-642-31128-4_3,Conference paper
Task-Based Execution of Nested OpenMP Loops,OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_16,Spiros N. AgathosPanagiotis E. HadjidoukasVassilios V. Dimakopoulos,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_16,Conference paper
Building Materials,Fundamentals of Sustainable Dwellings,,,,10.5822/978-1-61091-211-2_6,Avi Friedman,2012,https://link.springer.com/chapter/10.5822/978-1-61091-211-2_6,Chapter
The New Syntax,TypeScript Revealed,,,,10.1007/978-1-4302-5726-4_2,Dan Maharry,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5726-4_2,Chapter
Micro-interactions with NFC-Enabled Mobile Phones,"Mobile Computing, Applications, and Services",,,,10.1007/978-3-642-32320-1_9,Ben DodsonMonica S. Lam,2012,https://link.springer.com/chapter/10.1007/978-3-642-32320-1_9,Conference paper
Traceability Between Run-Time and Development Time Abstractions,Software and Systems Traceability,,,,10.1007/978-1-4471-2239-5_13,Wouter De BorgerBert LagaisseWouter Joosen,2012,https://link.springer.com/chapter/10.1007/978-1-4471-2239-5_13,Chapter
Binary Reachability Analysis of Higher Order Functional Programs,Static Analysis,,,,10.1007/978-3-642-33125-1_26,Ruslán Ledesma-GarzaAndrey Rybalchenko,2012,https://link.springer.com/chapter/10.1007/978-3-642-33125-1_26,Conference paper
MPA: Parallelization Made Easy,Scalable Multi-core Architectures,,,,10.1007/978-1-4419-6778-7_6,Geert VanmeerbeeckThomas J. Ashby,2012,https://link.springer.com/chapter/10.1007/978-1-4419-6778-7_6,Chapter
Bounded-Interference Sequentialization for Testing Concurrent Programs,"Leveraging Applications of Formal Methods, Verification and Validation. Technologies for Mastering Change",,,,10.1007/978-3-642-34026-0_28,Niloofar RazaviAzadeh FarzanAndreas Holzer,2012,https://link.springer.com/chapter/10.1007/978-3-642-34026-0_28,Conference paper
Gradual Ownership Types,Programming Languages and Systems,,,,10.1007/978-3-642-28869-2_29,Ilya SergeyDave Clarke,2012,https://link.springer.com/chapter/10.1007/978-3-642-28869-2_29,Conference paper
Data Layout Transformation Exploiting Memory-Level Parallelism in Structured Grid Many-Core Applications,International Journal of Parallel Programming,,,,10.1007/s10766-011-0182-5,I-Jui SungNasser AnssariJohn A. StrattonWen-Mei W. Hwu,2011,https://link.springer.com/article/10.1007/s10766-011-0182-5,Article
Analytical Bounds for Optimal Tile Size Selection,Compiler Construction,,,,10.1007/978-3-642-28652-0_6,Jun ShirakoKamal SharmaNaznin FauziaLouis-Noël PouchetJ. RamanujamP. SadayappanVivek Sarkar,2012,https://link.springer.com/chapter/10.1007/978-3-642-28652-0_6,Conference paper
The Whole Heliosphere Interval in the Context of a Long and Structured Solar Minimum: An Overview from Sun to Earth,Solar Physics,,,,10.1007/s11207-011-9921-4,S. E. GibsonG. de TomaB. EmeryP. RileyL. ZhaoY. ElsworthR. J. LeamonJ. LeiS. McIntoshR. A. MewaldtB. J. ThompsonD. Webb,2011,https://link.springer.com/article/10.1007/s11207-011-9921-4,Article
Automatic MPI to AMPI Program Transformation Using Photran,Euro-Par 2010 Parallel Processing Workshops,,,,10.1007/978-3-642-21878-1_65,Stas NegaraGengbin ZhengKuo-Chuan PanNatasha NegaraRalph E. JohnsonLaxmikant V. KaléPaul M. Ricker,2011,https://link.springer.com/chapter/10.1007/978-3-642-21878-1_65,Conference paper
Finding concurrency-related bugs using random isolation,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0197-7,Nicholas KiddThomas RepsJulian DolbyMandana Vaziri,2011,https://link.springer.com/article/10.1007/s10009-011-0197-7,Article
Assisting Programmers Resolving Vulnerabilities in Java Web Applications,Advanced Computing,,,,10.1007/978-3-642-17881-8_26,Pranjal BathiaBharath Reddy BeerelliMarc-André Laverdière,2011,https://link.springer.com/chapter/10.1007/978-3-642-17881-8_26,Conference paper
Automated Translation of Java Source Code to Eiffel,"Objects, Models, Components, Patterns",,,,10.1007/978-3-642-21952-8_4,Marco TrudelManuel OriolCarlo A. FuriaMartin Nordio,2011,https://link.springer.com/chapter/10.1007/978-3-642-21952-8_4,Conference paper
Lie Theorem Via Rank 2 Distributions (Integration of PDE of Class <i>ω</i> = 1),Journal of Nonlinear Mathematical Physics,,,,10.1142/S1402925112500118,Boris Kruglikov,2012,https://link.springer.com/article/10.1142/S1402925112500118,Article
"Reuse, Recycle to De-bloat Software",ECOOP 2011 – Object-Oriented Programming,,,,10.1007/978-3-642-22655-7_19,Suparna BhattacharyaMangala Gowri NandaK. GopinathManish Gupta,2011,https://link.springer.com/chapter/10.1007/978-3-642-22655-7_19,Conference paper
Mapping Embedded Applications on MPSoCs: The MNEMEE Approach,VLSI 2010 Annual Symposium,,,,10.1007/978-94-007-1488-5_10,Christos BaloukasLazaros PapadopoulosDimitrios SoudrisSander StuijkOlivera JovanovicFlorian SchmollPeter MarwedelDaniel CordesRobert PykaArindam MallikStylianos MamagkakisFrançois CapmanSéverin ColletNikolaos MitasDimitrios Kritharidis,2011,https://link.springer.com/chapter/10.1007/978-94-007-1488-5_10,Conference paper
A Programming Language Interface to Describe Transformations and Code Generation,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-642-19595-2_10,Gabe RudyMalik Murtaza KhanMary HallChun ChenJacqueline Chame,2011,https://link.springer.com/chapter/10.1007/978-3-642-19595-2_10,Conference paper
Taint-Enhanced Anomaly Detection,Information Systems Security,,,,10.1007/978-3-642-25560-1_11,Lorenzo CavallaroR. Sekar,2011,https://link.springer.com/chapter/10.1007/978-3-642-25560-1_11,Conference paper
Models of Quasars,Fifty Years of Quasars,,,,10.1007/978-3-642-27564-7_6,Mauro D’OnofrioPaola MarzianiJack W. SulenticJulian KrolikMartin GaskellSuzi CollinHagai NetzerBozena CzernyKrzysztof HryniewiczLuigi FoschiniMichael EracleousDaniel ProgaPaolo PadovaniSerguei KomissarovIsaac ShlosmanMartin Elvis,2012,https://link.springer.com/chapter/10.1007/978-3-642-27564-7_6,Chapter
Random Variables,Probability: A Graduate Course,,,,10.1007/978-1-4614-4708-5_2,Allan Gut,2012,https://link.springer.com/chapter/10.1007/978-1-4614-4708-5_2,Chapter
Functional Programs,Modern Compiler Design,,,,10.1007/978-1-4614-4699-6_12,Dick GruneKees van ReeuwijkHenri E. BalCeriel J. H. JacobsKoen Langendoen,2012,https://link.springer.com/chapter/10.1007/978-1-4614-4699-6_12,Chapter
A Big-Picture Overview,Pro SQL Server 2012 BI Solutions,,,,10.1007/978-1-4302-3489-0_2,Randal RootCaryn Mason,2012,https://link.springer.com/chapter/10.1007/978-1-4302-3489-0_2,Chapter
MPtostream: an OpenMP compiler for CPU-GPU heterogeneous parallel systems,Science China Information Sciences,,,,10.1007/s11432-011-4342-4,XueJun YangTao TangGuiBin WangJia JiaXinHai Xu,2011,https://link.springer.com/article/10.1007/s11432-011-4342-4,Article
Creating a Cyber Moving Target for Critical Infrastructure Applications,Critical Infrastructure Protection V,,,,10.1007/978-3-642-24864-1_8,Hamed OkhraviAdam ComellaEric RobinsonStephen YannalfoPeter MichaleasJoshua Haines,2011,https://link.springer.com/chapter/10.1007/978-3-642-24864-1_8,Conference paper
Automatic code generation for GPUs in llc,The Journal of Supercomputing,,,,10.1007/s11227-011-0591-7,Ruyman ReyesFrancisco de Sande,2011,https://link.springer.com/article/10.1007/s11227-011-0591-7,Article
Refactoring techniques for aggressive object inlining in Java applications,Automated Software Engineering,,,,10.1007/s10515-011-0096-x,Yosi Ben AsherTomer GalGadi HaberMarcel Zalmanovici,2011,https://link.springer.com/article/10.1007/s10515-011-0096-x,Article
HOMPI: A Hybrid Programming Framework for Expressing and Deploying Task-Based Parallelism,Euro-Par 2011 Parallel Processing,,,,10.1007/978-3-642-23397-5_3,Vassilios V. DimakopoulosPanagiotis E. Hadjidoukas,2011,https://link.springer.com/chapter/10.1007/978-3-642-23397-5_3,Conference paper
A Systematic Analysis of XSS Sanitization in Web Application Frameworks,Computer Security – ESORICS 2011,,,,10.1007/978-3-642-23822-2_9,Joel WeinbergerPrateek SaxenaDevdatta AkhaweMatthew FinifterRichard ShinDawn Song,2011,https://link.springer.com/chapter/10.1007/978-3-642-23822-2_9,Conference paper
ParTool: A Feedback-Directed Parallelizer,Advanced Parallel Processing Technologies,,,,10.1007/978-3-642-24151-2_12,Varun MishraSanjeev K. Aggarwal,2011,https://link.springer.com/chapter/10.1007/978-3-642-24151-2_12,Conference paper
Performance Analysis and Tuning of Automatically Parallelized OpenMP Applications,OpenMP in the Petascale Era,,,,10.1007/978-3-642-21487-5_12,Dheya MustafaAurangzebRudolf Eigenmann,2011,https://link.springer.com/chapter/10.1007/978-3-642-21487-5_12,Conference paper
Operating System Interface Obfuscation and the Revealing of Hidden Operations,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-642-22424-9_13,Abhinav SrivastavaAndrea LanziJonathon GiffinDavide Balzarotti,2011,https://link.springer.com/chapter/10.1007/978-3-642-22424-9_13,Conference paper
A Lightweight Approach for Loop Summarization,Automated Technology for Verification and Analysis,,,,10.1007/978-3-642-24372-1_25,Mohamed Nassim Seghir,2011,https://link.springer.com/chapter/10.1007/978-3-642-24372-1_25,Conference paper
The hArtes Tool Chain,Hardware/Software Co-design for Heterogeneous Multi-core Platforms,,,,10.1007/978-94-007-1406-9_2,Koen BertelsAriano LattanziEmanuele CiavattiniFerruccio BettarelliMaria Teresa ChiaradiaRaffaele NutricatoAlberto MoreaAnna AntolaFabrizio FerrandiMarco LattuadaChristian PilatoDonatella SciutoRoel J. MeeuwsYana YankovaVlad Mihai SimaKamana SigdelWayne LukJose Gabriel de Figueiredo CoutinhoYuet Ming LamTim TodmanAndrea MichelottiAntonio Cerruto,2012,https://link.springer.com/chapter/10.1007/978-94-007-1406-9_2,Chapter
R-Stream Compiler,Encyclopedia of Parallel Computing,,,,10.1007/978-0-387-09766-4_515,Benoit MeisterNicolas VasilacheDavid WohlfordMuthu Manikandan BaskaranAllen LeungRichard Lethin,2011,https://link.springer.com/rwe/10.1007/978-0-387-09766-4_515,Reference work entry
JPure: A Modular Purity System for Java,Compiler Construction,,,,10.1007/978-3-642-19861-8_7,David J. Pearce,2011,https://link.springer.com/chapter/10.1007/978-3-642-19861-8_7,Conference paper
ASPIDE: Integrated Development Environment for Answer Set Programming,Logic Programming and Nonmonotonic Reasoning,,,,10.1007/978-3-642-20895-9_37,Onofrio FebbraroKristian RealeFrancesco Ricca,2011,https://link.springer.com/chapter/10.1007/978-3-642-20895-9_37,Conference paper
Quality assessment process for dynamic geometry resources in Intergeo project,ZDM,,,,10.1007/s11858-011-0335-4,Jana TrgalovaSophie Soury-LavergneAna Paula Jahn,2011,https://link.springer.com/article/10.1007/s11858-011-0335-4,Article
SPMD Computational Model,Encyclopedia of Parallel Computing,,,,10.1007/978-0-387-09766-4_26,Frederica Darema,2011,https://link.springer.com/rwe/10.1007/978-0-387-09766-4_26,Reference work entry
Additional Topics,Bayesian Inference for Probabilistic Risk Assessment,,,,10.1007/978-1-84996-187-5_13,Dana KellyCurtis Smith,2011,https://link.springer.com/chapter/10.1007/978-1-84996-187-5_13,Chapter
Diversity,Dependable and Historic Computing,,,,10.1007/978-3-642-24541-1_23,John C. Knight,2011,https://link.springer.com/chapter/10.1007/978-3-642-24541-1_23,Chapter
Case Studies in Automatic GPGPU Code Generation with llc,Euro-Par 2010 Parallel Processing Workshops,,,,10.1007/978-3-642-21878-1_3,Ruymán ReyesFrancisco de Sande,2011,https://link.springer.com/chapter/10.1007/978-3-642-21878-1_3,Conference paper
How Do We Make Sense of Platform State?,Bootstrapping Trust in Modern Computers,,,,10.1007/978-1-4614-1460-5_5,Bryan ParnoJonathan M. McCuneAdrian Perrig,2011,https://link.springer.com/chapter/10.1007/978-1-4614-1460-5_5,Chapter
Component-based waveform development: the Nucleus tool flow for efficient and portable software defined radio,Analog Integrated Circuits and Signal Processing,,,,10.1007/s10470-011-9670-1,Jeronimo CastrillonStefan SchürmansAnastasia StulovaWeihua ShengTorsten KempfRainer LeupersGerd AscheidHeinrich Meyr,2011,https://link.springer.com/article/10.1007/s10470-011-9670-1,Article
Parafrase,Encyclopedia of Parallel Computing,,,,10.1007/978-0-387-09766-4_434,Bruce Leasure,2011,https://link.springer.com/rwe/10.1007/978-0-387-09766-4_434,Reference work entry
Polycyclic Aromatic Hydrocarbons,Encyclopedia of Astrobiology,,,,10.1007/978-3-642-11274-4_1250,Els PeetersJan Cami,2011,https://link.springer.com/rwe/10.1007/978-3-642-11274-4_1250,Reference work entry
CaPiTo: protocol stacks for services,Formal Aspects of Computing,,,,10.1007/s00165-011-0174-7,Han GaoFlemming NielsonHanne Riis Nielson,2011,https://link.springer.com/article/10.1007/s00165-011-0174-7,Article
Griffon – GPU Programming APIs for Scientific and General Purpose Computing,International Symposium on Distributed Computing and Artificial Intelligence,,,,10.1007/978-3-642-19934-9_22,Pisit MakpaisitWorawan Marurngsith,2011,https://link.springer.com/chapter/10.1007/978-3-642-19934-9_22,Conference paper
The Commercialization of Smart Fabrics: Intelligent Textiles,Wearable Monitoring Systems,,,,10.1007/978-1-4419-7384-9_13,George KotrotsiosJean Luprano,2011,https://link.springer.com/chapter/10.1007/978-1-4419-7384-9_13,Chapter
Putting it All Together: Black Hole Engines of All Sizes,Black Hole Astrophysics,,,,10.1007/978-3-642-01936-4_16,David L. Meier,2012,https://link.springer.com/chapter/10.1007/978-3-642-01936-4_16,Chapter
A Deductive Database with Datalog and SQL Query Languages,Programming Languages and Systems,,,,10.1007/978-3-642-25318-8_8,Fernando Sáenz-PérezRafael CaballeroYolanda García-Ruiz,2011,https://link.springer.com/chapter/10.1007/978-3-642-25318-8_8,Conference paper
Puma: An Aspect-Oriented Code Analysis and Manipulation Framework for C and C++,Transactions on Aspect-Oriented Software Development VIII,,,,10.1007/978-3-642-22031-9_5,Matthias UrbanDaniel LohmannOlaf Spinczyk,2011,https://link.springer.com/chapter/10.1007/978-3-642-22031-9_5,Chapter
REFLECT: Rendering FPGAs to Multi-core Embedded Computing,Reconfigurable Computing,,,,10.1007/978-1-4614-0061-5_11,João M. P. CardosoPedro C. DinizZlatko PetrovKoen BertelsMichael HübnerHans van SomerenFernando GonçalvesJosé Gabriel F. de CoutinhoGeorge A. ConstantinidesBryan OlivierWayne LukJuergen BeckerGeorgi KuzmanovFlorian ThomaLars BraunMatthias KühnleRazvan NaneVlad Mihai SimaKamil KrátkýJosé Carlos AlvesJoão Canas Ferreira,2011,https://link.springer.com/chapter/10.1007/978-1-4614-0061-5_11,Chapter
